date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:44:41	25759/25759	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2003:44:40%20GMT	http://themebubble.com/demo/webify/app-landing/tag/fun/page/2/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/fun/page/2/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/fun/)
22:44:41	25774/25774	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2003:44:40%20GMT	http://themebubble.com/demo/webify/app-landing/tag/food/page/2/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/food/page/2/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/food/)
22:44:41	62905/62905	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2031%20Jul%202019%2010:18:20%20GMT	http://themebubble.com/demo/webify/app-landing/tag/food/feed/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/food/feed/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/food/)
22:44:42	25804/25804	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2003:44:42%20GMT	http://themebubble.com/demo/webify/app-landing/tag/office/page/2/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/office/page/2/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/office/)
22:44:43	62902/62902	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2031%20Jul%202019%2010:18:20%20GMT	http://themebubble.com/demo/webify/app-landing/tag/fun/feed/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/fun/feed/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/fun/)
22:44:43	62911/62911	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2031%20Jul%202019%2010:18:20%20GMT	http://themebubble.com/demo/webify/app-landing/tag/office/feed/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/office/feed/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/office/)
22:44:43	36939/36939	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2003:44:43%20GMT	http://themebubble.com/demo/webify/app-landing/tag/workspace/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/workspace/index.html	(from http://themebubble.com/demo/webify/app-landing/2019/04/15/the-thin-blur-line-between-corporate-lifestyle-other-things/)
22:44:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:44%20GMT	http://themebubble.com/demo/webify/app-landing/category/lifestyle/page/1/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/category/lifestyle/page/1/index.html	(from http://themebubble.com/demo/webify/app-landing/category/lifestyle/page/2/)
22:44:44	30887/30887	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2003:44:44%20GMT	http://themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/index.html	(from http://themebubble.com/demo/webify/app-landing/category/lifestyle/)
22:44:44	26649/26649	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2003:44:44%20GMT	http://themebubble.com/demo/webify/app-landing/author/developmentthemebubble/page/2/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/author/developmentthemebubble/page/2/index.html	(from http://themebubble.com/demo/webify/app-landing/author/developmentthemebubble/)
22:44:45	2683/2683	---M-Z	200	added ('OK')	application/json	date:Sat,%2002%20Nov%202019%2003:44:45%20GMT	http://themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthemebubble.com%2Fdemo%2Fwebify%2Fapp-landing%2F2019%2F04%2F13%2Fhello%2F	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embed20fb.json	(from http://themebubble.com/demo/webify/app-landing/2019/04/13/hello/)
22:44:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:45%20GMT	http://themebubble.com/demo/webify/app-landing/?p=117	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/index8320.html	(from http://themebubble.com/demo/webify/app-landing/2019/04/13/hello/)
22:44:45	866/866	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2023%20Apr%202019%2013:29:02%20GMT	http://themebubble.com/demo/webify/app-landing/2019/04/13/hello/feed/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/2019/04/13/hello/feed/index.html	(from http://themebubble.com/demo/webify/app-landing/2019/04/13/hello/)
22:44:45	2798/2798	---M-Z	200	added ('OK')	text/xml	date:Sat,%2002%20Nov%202019%2003:44:45%20GMT	http://themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthemebubble.com%2Fdemo%2Fwebify%2Fapp-landing%2F2019%2F04%2F13%2Fhello%2F&format=xml	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embed8296	(from http://themebubble.com/demo/webify/app-landing/2019/04/13/hello/)
22:44:48	209289/209289	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Oct%202019%2004:03:38%20GMT	http://themebubble.com/demo/webify/app-landing/wp-content/uploads/sites/12/2019/05/qci_mzvodou.jpg	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/wp-content/uploads/sites/12/2019/05/qci_mzvodou.jpg	(from http://themebubble.com/demo/webify/app-landing/blog/page/2/)
22:44:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:49%20GMT	http://themebubble.com/demo/webify/app-landing/tag/office/page/1/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/office/page/1/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/office/page/2/)
22:44:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:49%20GMT	http://themebubble.com/demo/webify/app-landing/tag/fun/page/1/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/fun/page/1/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/fun/page/2/)
22:44:49	25850/25850	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2003:44:49%20GMT	http://themebubble.com/demo/webify/app-landing/tag/workspace/page/2/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/workspace/page/2/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/workspace/)
22:44:49	62920/62920	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2031%20Jul%202019%2010:18:20%20GMT	http://themebubble.com/demo/webify/app-landing/tag/workspace/feed/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/workspace/feed/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/workspace/)
22:44:50	2663/2663	---M-Z	200	added ('OK')	application/json	date:Sat,%2002%20Nov%202019%2003:44:50%20GMT	http://themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthemebubble.com%2Fdemo%2Fwebify%2Fapp-landing%2F2019%2F04%2F15%2Fthe-future-of-south-lies-in-secret%2F	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embede64a	(from http://themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/)
22:44:50	897/897	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2023%20Apr%202019%2013:29:02%20GMT	http://themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/feed/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/feed/index.html	(from http://themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/)
22:44:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:50%20GMT	http://themebubble.com/demo/webify/app-landing/?p=202	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/index6452.html	(from http://themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/)
22:44:50	2775/2775	---M-Z	200	added ('OK')	text/xml	date:Sat,%2002%20Nov%202019%2003:44:50%20GMT	http://themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthemebubble.com%2Fdemo%2Fwebify%2Fapp-landing%2F2019%2F04%2F15%2Fthe-future-of-south-lies-in-secret%2F&format=xml	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/wp-json/oembed/1.0/embeda5d7	(from http://themebubble.com/demo/webify/app-landing/2019/04/15/the-future-of-south-lies-in-secret/)
22:44:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:51%20GMT	http://themebubble.com/demo/webify/app-landing/tag/workspace/page/1/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/workspace/page/1/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/workspace/page/2/)
22:44:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:51%20GMT	http://themebubble.com/demo/webify/app-landing/author/developmentthemebubble/page/1/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/author/developmentthemebubble/page/1/index.html	(from http://themebubble.com/demo/webify/app-landing/author/developmentthemebubble/page/2/)
22:44:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202019%2003:44:51%20GMT	http://themebubble.com/demo/webify/app-landing/tag/food/page/1/	E:/proyecto%20web/landingPage/ensenas/themebubble.com/demo/webify/app-landing/tag/food/page/1/index.html	(from http://themebubble.com/demo/webify/app-landing/tag/food/page/2/)
